Price,Close,High,Low,Open,Volume
2000-02-08,0.07618500292301178,0.07881245297771623,0.07260287182152524,0.07451315634524484,468816000
2000-02-09,0.07809530198574066,0.08036417291524557,0.07797608300100019,0.07905090555697407,589056000
2000-02-10,0.0940966084599495,0.0955300104712043,0.0828724015057295,0.0828724015057295,970080000
2000-02-11,0.09553000330924988,0.0988736967092349,0.08860417854589539,0.09875355529731983,423792000
2000-02-14,0.1108141764998436,0.1108141764998436,0.09481287067564165,0.09576847448567054,650112000
2000-02-15,0.1065157875418663,0.11117274926845523,0.10197805165543661,0.11105353026111392,450480000
2000-02-16,0.1114111840724945,0.1151134643704216,0.10651578447229841,0.1077098330377799,1019568000
2000-02-17,0.11535189300775528,0.1160690518337211,0.10962010915222724,0.11129195602791553,535776000
2000-02-18,0.12872667610645294,0.13039851625443452,0.11284459100404957,0.11368005327926027,960864000
2000-02-22,0.1251436322927475,0.12633768100246237,0.12036745111952511,0.12466675621952132,542496000
2000-02-23,0.1258607655763626,0.12717403303635602,0.1221584992524657,0.12371112029790952,511392000
2000-02-24,0.12466675788164139,0.12741251239259857,0.11941185570411951,0.12657704998998923,244320000
2000-02-25,0.11690453439950943,0.1247859717422326,0.11176978071751827,0.1247859717422326,278736000
2000-02-28,0.11606904864311218,0.11750153506066113,0.11415784823401598,0.11630748662499986,517872000
2000-02-29,0.12227774411439896,0.12371114646910539,0.11535191717234151,0.11535191717234151,306048000
2000-03-01,0.11869559437036514,0.12227772633988432,0.11678530255092211,0.12227772633988432,383568000
2000-03-02,0.11069494485855103,0.1196511976954878,0.11033728783367511,0.1196511976954878,191040000
2000-03-03,0.11248601973056793,0.11368006152794614,0.10985948444944117,0.11081417262845863,273696000
2000-03-06,0.11176978796720505,0.1218008716175332,0.11081418409170787,0.11320319036404142,432096000
2000-03-07,0.15917666256427765,0.16669951337998418,0.13708499982879116,0.14329458299146347,1952208000
2000-03-08,0.16048991680145264,0.1619233189437987,0.14759386184249693,0.1590867840410869,668736000
2000-03-09,0.19162681698799133,0.20634420229481204,0.16192333895609315,0.16240022868680082,952944000
2000-03-10,0.22544986009597778,0.27703590791828986,0.20013463471818577,0.2015680371510968,2161200000
2000-03-13,0.2851567268371582,0.2865892137404024,0.20252274191041614,0.20443394980033847,2415168000
2000-03-14,0.21040409803390503,0.2836039991222387,0.2063441611135431,0.2836039991222387,1567776000
2000-03-15,0.2018064558506012,0.23130176274359554,0.19488062966381325,0.22548009259331878,995616000
2000-03-16,0.179923877120018,0.2154196687692515,0.17696902505194834,0.20825447535482472,750384000
2000-03-17,0.1908206194639206,0.20443382863065263,0.1757446548713773,0.17577492424299113,557616000
2000-03-20,0.1907014101743698,0.20467227693172613,0.18461104830923838,0.19834347713309503,365280000
2000-03-21,0.1812674105167389,0.19273096541083354,0.1662217099519969,0.19105912524419233,536640000
2000-03-22,0.1825815737247467,0.18819321595802918,0.17959553706123485,0.18270079271476752,230592000
2000-03-23,0.18580515682697296,0.1958362397641855,0.1805511841627362,0.18090975680306567,309408000
2000-03-24,0.17804382741451263,0.19297030698896556,0.1719534645059608,0.1846110799373973,231600000
2000-03-27,0.1663409024477005,0.18341702673025584,0.16478919712894963,0.17768523653096563,388944000
2000-03-28,0.15392270684242249,0.16240023993990732,0.1509366693146043,0.16060916678185766,393312000
2000-03-29,0.1437724083662033,0.15810186866522835,0.13756282433689576,0.15451972224068417,469440000
2000-03-30,0.14293600618839264,0.15619156500129144,0.13469691149312754,0.1394730927108949,361920000
2000-03-31,0.1614152193069458,0.1678935077843479,0.14998192301248217,0.15269832266565483,962976000
2000-04-03,0.14878787100315094,0.16048987432310813,0.144607800281583,0.15995245969525693,329952000
2000-04-04,0.14329463243484497,0.15929593654036012,0.10890391928391807,0.15666849839570318,513792000
2000-04-05,0.17517797648906708,0.18628295966991465,0.13732435476235402,0.14472798663734593,639600000
2000-04-06,0.18329781293869019,0.19261172117037226,0.17458091524158922,0.18329781293869019,404592000
2000-04-07,0.19595541059970856,0.2006123714501804,0.1843726247988019,0.19249249812449115,318576000
2000-04-10,0.17864082753658295,0.2108818654702916,0.17493854825720886,0.19929908101069932,395280000
2000-04-11,0.168012797832489,0.18150679513712395,0.1528478756732479,0.16619146896919895,457584000
2000-04-12,0.15057897567749023,0.171953476628956,0.14998195143644286,0.16825212585272634,313440000
2000-04-13,0.14413002133369446,0.15714620981226027,0.14162271912229504,0.1517730054857725,313296000
2000-04-14,0.1314431130886078,0.14532503819713405,0.125143649794954,0.134935380810778,421920000
2000-04-17,0.13815978169441223,0.14329454762538973,0.1203674145390742,0.1203674145390742,294096000
2000-04-18,0.16263949871063232,0.17147561299051195,0.14759380421180288,0.15207101986344804,477504000
2000-04-19,0.15487736463546753,0.17004320021602953,0.15284785373848675,0.16777433570883127,278352000
2000-04-20,0.15404190123081207,0.16204255695062608,0.15189225574523685,0.15905743549795795,153936000
2000-04-24,0.1463988721370697,0.1516537584313703,0.13875679133096858,0.1452048239153285,205968000
2000-04-25,0.16240020096302032,0.16717729683672267,0.1526084868213003,0.15296705940656238,249696000
2000-04-26,0.1607283353805542,0.17768522600932415,0.16048988376094317,0.1737445222589225,254112000
2000-04-27,0.17386376857757568,0.17553560864171394,0.14914557380393564,0.1499819516347619,280992000
2000-04-28,0.17028161883354187,0.18341702536924456,0.17028161883354187,0.17661041950353934,179040000
2000-05-01,0.17577500641345978,0.18055118751173485,0.17159492039736357,0.1767296878082561,119424000
2000-05-02,0.16896836459636688,0.18604449007648952,0.16407203620509173,0.17577497098993397,234000000
2000-05-03,0.1662217229604721,0.17338690312881186,0.15284786151573587,0.16789356325795116,329184000
2000-05-04,0.1682521551847458,0.17529720097865406,0.16443065548357244,0.16586314220655782,241200000
2000-05-05,0.17601339519023895,0.18007333179044496,0.16526607171259938,0.16753493577755726,170592000
2000-05-08,0.16956539452075958,0.17768525496436113,0.16932602726477172,0.17147567258725738,185136000
2000-05-09,0.16717733442783356,0.17386380793162381,0.16240023747996418,0.1724313211322318,176832000
2000-05-10,0.15069815516471863,0.16562463187825613,0.1492647534697441,0.16550541291393167,274080000
2000-05-11,0.15714624524116516,0.1598929153182152,0.15081744269406971,0.15284786939664852,245904000
2000-05-12,0.15237000584602356,0.17004315267047496,0.15237000584602356,0.1614454886685036,187824000
2000-05-15,0.16287802159786224,0.16550547240635,0.1442501747168968,0.15165380625280472,282096000
2000-05-16,0.17959560453891754,0.1847303727413525,0.16813203292464188,0.17004324086983721,366432000
2000-05-17,0.2111203521490097,0.21900178841159082,0.1890296073961165,0.18914882639474456,1290624000
2000-05-18,0.1967909038066864,0.2157773227564059,0.19547763623931302,0.2123144097348126,509904000
2000-05-19,0.19511912763118744,0.2015680661091501,0.18962670195511352,0.19105918899607685,521184000
2000-05-22,0.20777758955955505,0.20777758955955505,0.17589420086865198,0.19297032740563708,517152000
2000-05-23,0.20610566437244415,0.22533051403515883,0.1991798409571104,0.20252261810906128,778560000
2000-05-24,0.20347826182842255,0.20921005212812793,0.17625275328403414,0.20586635860346805,739632000
2000-05-25,0.2006123811006546,0.21876333577041152,0.19810506524461857,0.20646339060784413,569184000
2000-05-26,0.20162762701511383,0.2071796604976248,0.1891488380937908,0.20162762701511383,183456000
2000-05-30,0.20992633700370789,0.21518030947370276,0.20610575311001822,0.20706043445181135,303648000
2000-05-31,0.21804621815681458,0.2216292660636081,0.20921009956430195,0.20921009956430195,469536000
2000-06-01,0.22413651645183563,0.22652461321137615,0.21852395884034137,0.2244951026709939,418992000
2000-06-02,0.25136303901672363,0.25410879366012995,0.22879355462801107,0.22879355462801107,592176000
2000-06-05,0.25676554441452026,0.2693937944784894,0.2409733443541108,0.25100441300120463,491904000
2000-06-06,0.24395932257175446,0.2672441131196359,0.24264512595071544,0.25769175346480266,375888000
2000-06-07,0.2330927550792694,0.24419774879018769,0.22950970820010477,0.2421682383585283,332352000
2000-06-08,0.2348838746547699,0.23930238453584374,0.22544981694936223,0.23906304459814193,460704000
2000-06-09,0.2415703684091568,0.25219848987657933,0.23571937111864208,0.2393024192358831,467280000
2000-06-12,0.23512230813503265,0.24467559832508318,0.2297491170711024,0.24264515826231772,380016000
2000-06-13,0.24252590537071228,0.24264512435464175,0.22736098823472622,0.22855503660013446,447840000
2000-06-14,0.2422875016927719,0.24837693603428798,0.2390932961394172,0.24706369583035934,275088000
2000-06-15,0.2486163079738617,0.2486163079738617,0.22855507324412633,0.24157033370387773,338592000
2000-06-16,0.28611141443252563,0.28658921983157115,0.24766076152227515,0.2477203983705029,987840000
2000-06-19,0.3040229082107544,0.3271893825911305,0.2782298716827734,0.285395064127995,1052160000
2000-06-20,0.29996293783187866,0.3128599062060939,0.29614238218139755,0.3092777885183332,610272000
2000-06-21,0.33041295409202576,0.33626487935002464,0.2953060215284314,0.2953060215284314,614880000
2000-06-22,0.3123820722103119,0.33578700818925994,0.3092777599973027,0.32898040305424603,614352000
2000-06-23,0.282887727022171,0.3078443702218305,0.28276760611010554,0.3040228853422153,607392000
2000-06-26,0.3170391023159027,0.3188301749775025,0.2839616810706006,0.2884994095206314,618288000
2000-06-27,0.27225959300994873,0.3195472391790334,0.2639003541080575,0.3142923395849529,604608000
2000-06-28,0.26175180077552795,0.2884995301624469,0.2541088271034384,0.27799155511296486,586608000
2000-06-29,0.22401729226112366,0.25721394368803,0.219718002114663,0.25721394368803,1184880000
2000-06-30,0.24288445711135864,0.24694437949884002,0.22306166637945857,0.2345252178081927,1209192000
2000-07-03,0.23357054591178894,0.2521983872420517,0.23118154749516565,0.24455631996896057,232680000
2000-07-05,0.20849382877349854,0.23309279124400012,0.2015679894277059,0.23261498599094266,777936000
2000-07-06,0.22115139663219452,0.22879346435088452,0.20371670059610306,0.20873223373340938,603936000
2000-07-07,0.2223455160856247,0.23309282893358044,0.21780777300823376,0.22927134288564333,346560000
2000-07-10,0.23380906879901886,0.2393024087892094,0.21637528304307535,0.21852401310237551,351264000
2000-07-11,0.25267624855041504,0.26461760822951547,0.2280772586088698,0.2307047228840342,755304000
2000-07-12,0.25984054803848267,0.27297595803378244,0.25482591532042687,0.26318422869477687,388152000
2000-07-13,0.2842010259628296,0.2856335124119513,0.26485603605156904,0.2653338412889869,458736000
2000-07-14,0.2820514738559723,0.295425323295013,0.27512564645040616,0.2899328846744451,280200000
2000-07-17,0.278947114944458,0.28658918528640226,0.2779915042615553,0.2863507472473437,105552000
2000-07-18,0.2734537422657013,0.28658915124795603,0.2636620136818653,0.2636620136818653,183672000
2000-07-19,0.2560199201107025,0.26557228052000453,0.250526581080634,0.26366198882451763,189504000
2000-07-20,0.2629457116127014,0.26939373102558367,0.2550642766661108,0.25578051980145694,142992000
2000-07-21,0.26628944277763367,0.27130404711220035,0.2598404935160848,0.2636619786920676,251928000
2000-07-24,0.2436007559299469,0.2684381830641936,0.23309278502687356,0.266527891366078,281112000
2000-07-25,0.23452527821063995,0.2493325401067849,0.23404747295662365,0.24742224835388393,335304000
2000-07-26,0.21709144115447998,0.23452522006499066,0.2106434223130922,0.23452522006499066,380064000
2000-07-27,0.20156796276569366,0.21303152927319816,0.1987020745552258,0.21016564106273028,331560000
2000-07-28,0.2063441425561905,0.22138984043352697,0.19105909111794184,0.20252265763009308,512664000
2000-07-31,0.2292712777853012,0.22974908297994645,0.20634414454051786,0.21780771116290953,371232000
2000-08-01,0.22473354637622833,0.2311815799785019,0.22306170641490952,0.2292712883747383,350616000
2000-08-02,0.2292712777853012,0.23297264183346655,0.21804616279434086,0.22162920979138967,345432000
2000-08-03,0.239302396774292,0.2445563965387302,0.20634418968324145,0.20634418968324145,368664000
2000-08-04,0.2436007559299469,0.24837692247553592,0.2397792706018469,0.24503417165088676,194784000
2000-08-07,0.26270630955696106,0.26485596794096744,0.2443169348495646,0.24527254507865476,246936000
2000-08-08,0.25697457790374756,0.27130403280907844,0.2560198967745911,0.25697457790374756,128112000
2000-08-09,0.24933253228664398,0.26199013477430083,0.24575041421988825,0.2603183084005311,136248000
2000-08-10,0.2521984279155731,0.2579302047777131,0.2388245825478607,0.24360074895672906,156432000
2000-08-11,0.24622829258441925,0.2545866352565315,0.23452536653710193,0.2526763427841801,131928000
2000-08-14,0.2486163079738617,0.2517206483690274,0.2407348714193659,0.24933255125532983,108576000
2000-08-15,0.2720809280872345,0.27703592473026906,0.24909417570353154,0.24981041916458024,443328000
2000-08-16,0.278947114944458,0.2868276233254608,0.27058787195866957,0.2868276233254608,266232000
2000-08-17,0.2842010259628296,0.2856335124119513,0.2741699584289872,0.27512556890382295,129816000
2000-08-18,0.29423120617866516,0.2975749137435334,0.2825292136273443,0.28300699155722386,204720000
2000-08-21,0.2987689673900604,0.3102325505190021,0.2980527240521168,0.3049785506019503,464472000
2000-08-22,0.2705877721309662,0.28945498128341024,0.26796123761699014,0.283245399993381,658872000
2000-08-23,0.2863506078720093,0.28682748371801675,0.26079604260596634,0.2662893801326106,352800000
2000-08-24,0.2939927577972412,0.2968586599997498,0.27942486345667095,0.2846788352861436,332616000
2000-08-25,0.28658926486968994,0.29709724091497947,0.2851567777108812,0.2908885575420186,153048000
2000-08-28,0.2980526387691498,0.3018741509168501,0.2846787948092485,0.2880225017806097,189264000
2000-08-29,0.2973363399505615,0.2999628740340062,0.2942310988486826,0.299246631035143,149376000
2000-08-30,0.29996293783187866,0.3040228880393827,0.29088838363421804,0.29399272346476696,178080000
2000-08-31,0.3033066689968109,0.3152480279432416,0.2985304752584685,0.3045007174313965,388896000
2000-09-01,0.3037845194339752,0.312382172337867,0.3004408116142642,0.3095162971469938,204144000
2000-09-05,0.3042623698711395,0.3111882251773579,0.3021127374829792,0.31094975977212846,246144000
2000-09-06,0.28324538469314575,0.305456244876518,0.2808572882592608,0.305456244876518,230136000
2000-09-07,0.2985304892063141,0.2990082944550943,0.2756033533639032,0.2875447401995235,239760000
2000-09-08,0.2808574140071869,0.30187426271472606,0.27990180330060205,0.29518687362662216,222648000
2000-09-11,0.2693937420845032,0.2789470309144189,0.2588857994538736,0.2772751773546357,285888000
2000-09-12,0.267721951007843,0.2837232342850396,0.2636620001904569,0.26963224278567877,125976000
2000-09-13,0.2676028311252594,0.2720213425089199,0.26127399992493505,0.26700580664460694,239976000
2000-09-14,0.2650953531265259,0.28085729273668175,0.26175164636060516,0.26891593577647294,216336000
2000-09-15,0.27088668942451477,0.27464766190733897,0.26175159892207495,0.26366188990083705,242592000
2000-09-18,0.25506433844566345,0.27321530936171906,0.25219846327837964,0.27154345546562486,163488000
2000-09-19,0.2629457116127014,0.26366195474804754,0.24073482230663795,0.24336228615359526,301104000
2000-09-20,0.25434812903404236,0.26079617819931955,0.2502882047232273,0.25578061584260836,227568000
2000-09-21,0.2652742862701416,0.2710656739477552,0.2560199714890008,0.2562584095251105,346824000
2000-09-22,0.26987144351005554,0.27321514934388785,0.238824476159658,0.23906291403520444,387264000
2000-09-25,0.2892166078090668,0.29327655910734635,0.276081197943078,0.27822992797396506,467568000
2000-09-26,0.29614242911338806,0.2994861093683273,0.27894706984386625,0.2923209162629796,337344000
2000-09-27,0.3123820722103119,0.326233747752335,0.2937542584125651,0.2937542584125651,676128000
2000-09-28,0.32193541526794434,0.3238457069107292,0.3018741825916198,0.30951625109460196,333816000
2000-09-29,0.3128598630428314,0.3248012467238815,0.3076058925517742,0.3128598630428314,373872000
2000-10-02,0.30545634031295776,0.32957752665850937,0.29757493087085163,0.3171583608690738,340584000
2000-10-03,0.2889772057533264,0.30951624312743553,0.28658910894553896,0.3071281463196481,300264000
2000-10-04,0.28563350439071655,0.2904106000363431,0.27751363070330154,0.28133514323219583,419568000
2000-10-05,0.278947114944458,0.28778323400836353,0.27297596940259206,0.28778323400836353,525048000
2000-10-06,0.2615123689174652,0.28157360304543994,0.25769178535543436,0.2796633112644245,1027176000
2000-10-09,0.2672441303730011,0.27130405362554944,0.2369133646802984,0.25482586796799844,665256000
2000-10-10,0.24694447219371796,0.26891602769920125,0.24455640223671893,0.2560199579684969,415944000
2000-10-11,0.24909405410289764,0.2627063356088939,0.22258387567633403,0.23189869851393524,535776000
2000-10-12,0.239302396774292,0.2693937994015552,0.23691339760968125,0.25458656343715796,401616000
2000-10-13,0.2488548308610916,0.25602002657807427,0.23840649245581122,0.24097341894961957,578976000
2000-10-16,0.24312297999858856,0.24885475771578125,0.23739120228139585,0.24885475771578125,339216000
2000-10-17,0.22544986009597778,0.2431230147362648,0.2228233381426828,0.24216833326728116,463248000
2000-10-18,0.2218676656484604,0.23476463522915844,0.2008508222244239,0.2108819033348288,416952000
2000-10-19,0.24336233735084534,0.24646667776576361,0.2326149983388871,0.23619714403222627,294888000
2000-10-20,0.2660500705242157,0.272259652426606,0.2359586733686684,0.2376305269801563,387360000
2000-10-23,0.26007989048957825,0.26987159156206375,0.2517206486503592,0.2681997650592366,182112000
2000-10-24,0.25172072649002075,0.2631842849414832,0.25076604490618176,0.2588859219867517,193968000
2000-10-25,0.22974912822246552,0.24837694764670662,0.22807727434350772,0.24479482920731077,385512000
2000-10-26,0.23954090476036072,0.24837699728397206,0.21494190820575307,0.23118166102627802,265776000
2000-10-27,0.23404747247695923,0.24569081192529538,0.22544980670868323,0.23977927698707938,210960000
2000-10-30,0.2175692915916443,0.23542126987071596,0.21732992434255982,0.2302269076392708,192120000
2000-10-31,0.23745086789131165,0.24121274506463358,0.21924121226892027,0.22616704023572715,299256000
2000-11-01,0.23739118874073029,0.24073486904088257,0.22353953687011693,0.23165941135047508,304536000
2000-11-02,0.2555420696735382,0.2617516508332389,0.24169042115166833,0.24575037107595826,192888000
2000-11-03,0.27225959300994873,0.27703575823312876,0.25028807413784643,0.25219836530704687,268632000
2000-11-06,0.29327651858329773,0.30569475412645747,0.2770358410335262,0.27870769477983987,635040000
2000-11-07,0.2734537422657013,0.28849944312354014,0.2636620136818653,0.28849944312354014,258240000
2000-11-08,0.26533374190330505,0.276558853694552,0.2612737928006804,0.276558853694552,187080000
2000-11-09,0.23763051629066467,0.2617516703651852,0.22592758253359105,0.24933250711906413,564528000
2000-11-10,0.22473354637622833,0.2579301994215806,0.21876333165630227,0.24575040274182577,805248000
2000-11-13,0.22568920254707336,0.2502881817972662,0.2063441958880342,0.21350938973336478,530040000
2000-11-14,0.2670057713985443,0.26891606363176024,0.23882465628257565,0.24073492118451514,470736000
2000-11-15,0.26348310708999634,0.2705877596314187,0.2514821407417134,0.2622294493786928,423864000
2000-11-16,0.24694447219371796,0.26270641719173043,0.24455640223671893,0.2560199579684969,235536000
2000-11-17,0.24216823279857635,0.26151231796575813,0.23404743080059554,0.24885469002969463,178776000
2000-11-20,0.2235395759344101,0.23333127861034214,0.22091212478385824,0.23321205958764238,298752000
2000-11-21,0.21924114227294922,0.23500308555410437,0.20777758778982988,0.2330927937842187,382512000
2000-11-22,0.20777758955955505,0.21685214515991313,0.1987021046960166,0.21016567294241062,409752000
2000-11-24,0.21971797943115234,0.22783876735790376,0.2101656209323971,0.2101656209323971,165072000
2000-11-27,0.2123143970966339,0.2369133730578936,0.2035378892285385,0.23548088657206723,363864000
2000-11-28,0.19649289548397064,0.2178077926443257,0.19177632345623907,0.21553892773390304,382344000
2000-11-29,0.1843726634979248,0.1996568166175931,0.16956541374927359,0.19941836493208456,636408000
2000-11-30,0.15475812554359436,0.16860977613291597,0.13899618331153363,0.16860977613291597,981624000
2000-12-01,0.1700431853532791,0.18628293350005995,0.16335579775687567,0.16431140825030033,784080000
2000-12-04,0.17266975343227386,0.1767296912476356,0.15953434297512203,0.17111804766179045,474264000
2000-12-05,0.18389487266540527,0.19153694242586822,0.1676551225342887,0.1848504696099598,997224000
2000-12-06,0.1576240062713623,0.18532731976192324,0.15666840953076644,0.18031268828688307,950928000
2000-12-07,0.15475812554359436,0.16311735285200848,0.14186207174156365,0.14998194547082522,785184000
2000-12-08,0.1901044100522995,0.1910590911696187,0.1548177232827101,0.17075940838794992,853392000
2000-12-11,0.1901044100522995,0.1939249793820234,0.17911864872722727,0.18389482843731042,757632000
2000-12-12,0.18485037982463837,0.18867094821751582,0.17864079973230837,0.1853272693004722,409512000
2000-12-13,0.17052102088928223,0.18723856358664284,0.1671773264971471,0.1841333208942791,675072000
2000-12-14,0.1588180661201477,0.17075942534582564,0.15475812916062737,0.1693260232985706,569016000
2000-12-15,0.14305615425109863,0.15810185685879782,0.14233899527466162,0.1487879324764265,1094424000
2000-12-18,0.1477726697921753,0.15284781221961435,0.14568262069653906,0.14902631387873347,658872000
2000-12-19,0.13660719990730286,0.16335582558675812,0.13374131086757035,0.14998197737868466,946200000
2000-12-20,0.12180080264806747,0.14854849904203157,0.11511341733456754,0.12968130677632278,1105392000
2000-12-21,0.1065157875418663,0.1366071897552286,0.10508238532968879,0.12012900203397331,845256000
2000-12-22,0.1339806467294693,0.1461604582992956,0.11511346097645164,0.11511346097645164,949080000
2000-12-26,0.12848728895187378,0.13708496736132555,0.11988962420805513,0.135652481036065,343824000
2000-12-27,0.1370849609375,0.14233894565670552,0.12180082561922992,0.12705479667280298,339456000
2000-12-28,0.13780125975608826,0.141384308044189,0.1294429455900469,0.13159259144335822,419232000
2000-12-29,0.1252031922340393,0.14210048620634366,0.12227769479274501,0.13756275853185487,495168000
2001-01-02,0.11439719796180725,0.12777104971908482,0.11391939958382417,0.12609920977845895,290808000
2001-01-03,0.149504154920578,0.15069820347239368,0.10794826981013025,0.11081416535431057,910368000
2001-01-04,0.16669949889183044,0.17052099810493573,0.14281676526973283,0.1468767024851134,815448000
2001-01-05,0.14174188673496246,0.1659831822410038,0.13851832881342002,0.16526602369048565,432768000
2001-01-08,0.1552359014749527,0.16144548238964365,0.13780119327451623,0.13780119327451623,573768000
2001-01-09,0.15834026038646698,0.16144551612413188,0.1497425812567315,0.1573855791773306,302904000
2001-01-10,0.16932599246501923,0.17004315115680418,0.1466382285393818,0.15022035960898134,392928000
2001-01-11,0.18341703712940216,0.19058221600142788,0.16240019400587669,0.1652660824351917,447648000
2001-01-12,0.17959560453891754,0.19774656593292875,0.17768531219153655,0.18652143238828067,669000000
2001-01-16,0.16550549864768982,0.18055120211939982,0.16263959570481204,0.18055120211939982,414984000
2001-01-17,0.17147572338581085,0.18341710009438553,0.17075947993197305,0.17816311299283136,592584000
2001-01-18,0.2043743133544922,0.20921010392937944,0.16765512984500133,0.1714757002601995,948168000
2001-01-19,0.19894054532051086,0.2178077299311459,0.19583620518239253,0.21016566127872627,1018704000
2001-01-22,0.19105905294418335,0.2006123260504209,0.1855666311792268,0.19297025965689124,377712000
2001-01-23,0.21010608971118927,0.2139862832685204,0.18771636518133739,0.18867104656218514,433632000
2001-01-24,0.20921000838279724,0.2120758961005827,0.19703020081589073,0.20992625141293134,451728000
2001-01-25,0.188193216919899,0.20252267271070587,0.18389484208108461,0.20204578308255133,440016000
2001-01-26,0.19416438043117523,0.1964332448668412,0.17637201021980034,0.1776852641086441,259248000
2001-01-29,0.19511912763118744,0.1953584813147186,0.18150682468489235,0.1881932993162743,354168000
2001-01-30,0.1994183361530304,0.20359749207486189,0.1944028024214648,0.198224301365103,243720000
2001-01-31,0.19726870954036713,0.2072997916171446,0.19297033421957607,0.19965680667318333,358344000
2001-02-01,0.19828388094902039,0.19965675768457103,0.18867098334247476,0.1972686611377081,371856000
2001-02-02,0.17911869287490845,0.2030004992432868,0.1776852769510732,0.19846277004398474,320520000
2001-02-05,0.17887935042381287,0.18007339922781546,0.16837139024014552,0.17887935042381287,367584000
2001-02-06,0.17983493208885193,0.18341706425590676,0.17511836081512022,0.1755356273446607,250440000
2001-02-07,0.17147572338581085,0.1800734052908753,0.16192335996343915,0.17864091838319968,720384000
2001-02-08,0.17052102088928223,0.18222302883125863,0.16980386192588587,0.1724313129523027,384288000
2001-02-09,0.16932599246501923,0.17028160276626617,0.1631173269614353,0.16908755452118904,259608000
2001-02-12,0.16478925943374634,0.1693260737186884,0.15666846749908458,0.16741578146247513,354336000
2001-02-13,0.16980382800102234,0.17768525024233972,0.16598324463829026,0.1678935363196563,467736000
2001-02-14,0.18222297728061676,0.18723851061711314,0.16048989231049626,0.16765508439932694,690888000
2001-02-15,0.21565808355808258,0.2192411308454515,0.20586636969204114,0.2072997717264867,1108512000
2001-02-16,0.22736100852489471,0.23309278556432633,0.20443388670153387,0.2046723246906715,1081176000
2001-02-20,0.20467233657836914,0.2264054248576894,0.20443389857538263,0.22162924435804512,701304000
2001-02-21,0.21398624777793884,0.22258391336247643,0.1948806112350676,0.197030256530579,646512000
2001-02-22,0.22306174039840698,0.22927132330426686,0.20634418550758585,0.21279222009221868,815304000
2001-02-23,0.20765744149684906,0.22544981131290404,0.20061239667564162,0.2218676794023486,1034664000
2001-02-26,0.2030005306005478,0.207299836107257,0.19416442445701115,0.20156804371870699,751824000
2001-02-27,0.1908206194639206,0.20586631468485006,0.18962657133113084,0.19798488092939812,533832000
2001-02-28,0.17075945436954498,0.20061242020750453,0.16717732203880498,0.18938730229878922,784056000
2001-03-01,0.18425253033638,0.1872385538565032,0.1528478595857796,0.16860980446651572,915288000
2001-03-02,0.1665206402540207,0.18317856820240877,0.16431138574566634,0.17099785682875301,1413504000
2001-03-05,0.16813193261623383,0.1724312357465316,0.15905737976378875,0.1600120607361848,742296000
2001-03-06,0.1843726634979248,0.19034289296169216,0.17374457027421986,0.17672967817328544,834408000
